2025-07-22T17:10:56.666733Z  INFO dora_cli::command::daemon: Starting dataflow `dataflow.yml`
2025-07-22T17:10:56.667062Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667070Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667075Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667080Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667770Z  INFO zenoh::net::runtime: Using ZID: ae2b5a8c35e2ebe6b62a227e2fcda4f3
2025-07-22T17:10:56.668262Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/[fe80::6cd9:92ff:fe20:2a36]:38447
2025-07-22T17:10:56.668272Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/10.89.0.2:38447
2025-07-22T17:10:56.668293Z  INFO zenoh::net::runtime::orchestrator: zenohd listening scout messages on 224.0.0.224:7446
2025-08-04T10:43:53.450739Z  INFO dora_daemon::log:    sink received message: operator received random value 0x9535d35c224872b6 after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.458992Z  INFO dora_daemon::log:    tick 73, sending 0x6a5c4f7042e87c48 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.460117Z  INFO dora_daemon::log:    sink received message: operator received random value 0x6a5c4f7042e87c48 after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.469448Z  INFO dora_daemon::log:    tick 74, sending 0x12d7fe86fdf59103 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.470573Z  INFO dora_daemon::log:    sink received message: operator received random value 0x12d7fe86fdf59103 after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.478971Z  INFO dora_daemon::log:    tick 75, sending 0xcf94f918893f6809 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.480095Z  INFO dora_daemon::log:    sink received message: operator received random value 0xcf94f918893f6809 after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.489002Z  INFO dora_daemon::log:    tick 76, sending 0x4ea7b39454e66195 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.490168Z  INFO dora_daemon::log:    sink received message: operator received random value 0x4ea7b39454e66195 after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.498956Z  INFO dora_daemon::log:    tick 77, sending 0xd470adc99babf9be build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.499965Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd470adc99babf9be after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.508911Z  INFO dora_daemon::log:    tick 78, sending 0xcd2f3b308db6ad4c build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.510254Z  INFO dora_daemon::log:    sink received message: operator received random value 0xcd2f3b308db6ad4c after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.519002Z  INFO dora_daemon::log:    tick 79, sending 0xe2c424f1389d7d75 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.520117Z  INFO dora_daemon::log:    sink received message: operator received random value 0xe2c424f1389d7d75 after 8 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.528952Z  INFO dora_daemon::log:    tick 80, sending 0x39371d0f6f516b9 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.530110Z  INFO dora_daemon::log:    sink received message: operator received random value 0x39371d0f6f516b9 after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.538995Z  INFO dora_daemon::log:    tick 81, sending 0x48250dfa215ee76f build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.540157Z  INFO dora_daemon::log:    sink received message: operator received random value 0x48250dfa215ee76f after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.549094Z  INFO dora_daemon::log:    tick 82, sending 0x7a717016eee304a6 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.550123Z  INFO dora_daemon::log:    sink received message: operator received random value 0x7a717016eee304a6 after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.558956Z  INFO dora_daemon::log:    tick 83, sending 0x418bbd794dc41868 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.560189Z  INFO dora_daemon::log:    sink received message: operator received random value 0x418bbd794dc41868 after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.569118Z  INFO dora_daemon::log:    tick 84, sending 0x83590f11995adcf3 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.570269Z  INFO dora_daemon::log:    sink received message: operator received random value 0x83590f11995adcf3 after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.579010Z  INFO dora_daemon::log:    tick 85, sending 0x7fcf475ad3b4e4bf build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.580137Z  INFO dora_daemon::log:    sink received message: operator received random value 0x7fcf475ad3b4e4bf after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.589031Z  INFO dora_daemon::log:    tick 86, sending 0xc20aa4b26fc4c882 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.590226Z  INFO dora_daemon::log:    sink received message: operator received random value 0xc20aa4b26fc4c882 after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.599384Z  INFO dora_daemon::log:    tick 87, sending 0x81a951775c984f9f build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.600524Z  INFO dora_daemon::log:    sink received message: operator received random value 0x81a951775c984f9f after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.608912Z  INFO dora_daemon::log:    tick 88, sending 0xf4d50499b47e4edd build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.610023Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf4d50499b47e4edd after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.618983Z  INFO dora_daemon::log:    tick 89, sending 0x5a0b2686b8eee6c2 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.620151Z  INFO dora_daemon::log:    sink received message: operator received random value 0x5a0b2686b8eee6c2 after 9 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.628952Z  INFO dora_daemon::log:    tick 90, sending 0xf0cc3bb8abce6bb9 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.630050Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf0cc3bb8abce6bb9 after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.638982Z  INFO dora_daemon::log:    tick 91, sending 0x596aae5460b03bbe build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.640130Z  INFO dora_daemon::log:    sink received message: operator received random value 0x596aae5460b03bbe after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.648979Z  INFO dora_daemon::log:    tick 92, sending 0x6b67f35fdcd51ba8 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.650384Z  INFO dora_daemon::log:    sink received message: operator received random value 0x6b67f35fdcd51ba8 after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.658921Z  INFO dora_daemon::log:    tick 93, sending 0xa0cade874ce835c7 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.660169Z  INFO dora_daemon::log:    sink received message: operator received random value 0xa0cade874ce835c7 after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.668999Z  INFO dora_daemon::log:    tick 94, sending 0xadde5c84f9c3f0f2 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.670165Z  INFO dora_daemon::log:    sink received message: operator received random value 0xadde5c84f9c3f0f2 after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.679003Z  INFO dora_daemon::log:    tick 95, sending 0xcf460a2dd3ea09f6 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.680135Z  INFO dora_daemon::log:    sink received message: operator received random value 0xcf460a2dd3ea09f6 after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.688977Z  INFO dora_daemon::log:    tick 96, sending 0x9f0b30e156e40b1a build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.690317Z  INFO dora_daemon::log:    sink received message: operator received random value 0x9f0b30e156e40b1a after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.699146Z  INFO dora_daemon::log:    tick 97, sending 0x1879207149be4468 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.700530Z  INFO dora_daemon::log:    sink received message: operator received random value 0x1879207149be4468 after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.708954Z  INFO dora_daemon::log:    tick 98, sending 0x6bbe505517c652f0 build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.710084Z  INFO dora_daemon::log:    sink received message: operator received random value 0x6bbe505517c652f0 after 10 ticks build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.718952Z  INFO dora_daemon::log:    tick 99, sending 0x41b5f7377c7808ef build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.719912Z  INFO dora_daemon::log:    input `random` was closed build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-status-node")
2025-08-04T10:43:53.720420Z  INFO dora_daemon::log:    Input `message` was closed build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.720427Z  INFO dora_daemon::log:    Event: Stop( build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("dora-record")
2025-08-04T10:43:53.721416Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.723406Z  INFO dora_daemon::log:    Received stop build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.723411Z  INFO dora_daemon::log:        AllInputsClosed, build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("dora-record")
2025-08-04T10:43:53.723438Z  INFO dora_daemon::log:    `random` input was closed -> exiting build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-status-node")
2025-08-04T10:43:53.723755Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node")
2025-08-04T10:43:53.725087Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: bf104019-6d44-4f2d-bd48-d37dab3793ab }}: dora_daemon::log:    rust-node finished successfully build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-node") target="daemon"
2025-08-04T10:43:53.725942Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-status-node")
2025-08-04T10:43:53.725960Z  INFO dora_daemon::log:    ) build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("dora-record")
2025-08-04T10:43:53.725977Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.727129Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-status-node")
2025-08-04T10:43:53.727739Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink")
2025-08-04T10:43:53.728051Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("dora-record")
2025-08-04T10:43:53.728475Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: bf104019-6d44-4f2d-bd48-d37dab3793ab }}: dora_daemon::log:    rust-status-node finished successfully build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-status-node") target="daemon"
2025-08-04T10:43:53.729045Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: bf104019-6d44-4f2d-bd48-d37dab3793ab }}: dora_daemon::log:    rust-sink finished successfully build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("rust-sink") target="daemon"
2025-08-04T10:43:53.729647Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("dora-record")
2025-08-04T10:43:53.730267Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: bf104019-6d44-4f2d-bd48-d37dab3793ab }}: dora_daemon::log:    dora-record finished successfully build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=Some("dora-record") target="daemon"
2025-08-04T10:43:53.730321Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: bf104019-6d44-4f2d-bd48-d37dab3793ab }}: dora_daemon::log:    dataflow finished on machine `bf104019-6d44-4f2d-bd48-d37dab3793ab` build_id=None dataflow_id=Some("019874ae-3b1d-7d3f-85b2-eeec528a9b80") node_id=None target="daemon"
2025-08-04T10:43:53.730357Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: bf104019-6d44-4f2d-bd48-d37dab3793ab }}: dora_daemon: exiting daemon because all required dataflows are finished
2025-08-04T10:43:53.730395Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: bf104019-6d44-4f2d-bd48-d37dab3793ab }}: zenoh::api::session: close session zid=a5419ac6b71bb6cfbe27f3d52a012c1a
2025-08-04T10:44:09.617729Z  INFO dora_cli::command::daemon: Starting dataflow `dataflow.yml`
2025-08-04T10:44:09.618062Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-08-04T10:44:09.618071Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-08-04T10:44:09.618077Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-08-04T10:44:09.618082Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-08-04T10:44:09.618514Z  INFO zenoh::net::runtime: Using ZID: afb2036375ffd7c4f2e4bd003392c8c2
2025-08-04T10:44:09.618962Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/[fe80::5486:ceff:fe29:32b0]:39081
2025-08-04T10:44:09.618973Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/10.89.0.2:39081
2025-08-04T10:44:09.618992Z  INFO zenoh::net::runtime::orchestrator: zenohd listening scout messages on 224.0.0.224:7446
2025-08-04T10:44:10.120027Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    spawning build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("dora-record") target="daemon"
2025-08-04T10:44:10.120217Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    spawning build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node") target="daemon"
2025-08-04T10:44:10.120342Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    spawning build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink") target="daemon"
2025-08-04T10:44:10.120454Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    spawning build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-status-node") target="daemon"
2025-08-04T10:44:10.120794Z  INFO dora_daemon::log:    spawning: /dora/target/release/dora-record build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("dora-record") target="spawner"
2025-08-04T10:44:10.121014Z  INFO dora_daemon::log:    spawning: /dora-examples/examples/rust-dataflow/node/target/release/rust-dataflow-example-node build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node") target="spawner"
2025-08-04T10:44:10.121164Z  INFO dora_daemon::log:    spawning: /dora-examples/examples/rust-dataflow/sink/target/release/rust-dataflow-example-sink build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink") target="spawner"
2025-08-04T10:44:10.121301Z  INFO dora_daemon::log:    spawning: /dora-examples/examples/rust-dataflow/status-node/target/release/rust-dataflow-example-status-node build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-status-node") target="spawner"
2025-08-04T10:44:10.121386Z  INFO dora_daemon::log:    finished building nodes, spawning... build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=None target="dora daemon"
2025-08-04T10:44:10.122784Z  INFO dora_daemon::log:    hello build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.123275Z  INFO dora_daemon::log:    hello build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-status-node")
2025-08-04T10:44:10.123364Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    node is ready build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink") target="daemon"
2025-08-04T10:44:10.123393Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    node is ready build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node") target="daemon"
2025-08-04T10:44:10.123406Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    node is ready build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-status-node") target="daemon"
2025-08-04T10:44:10.123587Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    node is ready build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("dora-record") target="daemon"
2025-08-04T10:44:10.123604Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: b00f324d-c185-4343-b669-e1489c3e8f9b }}: dora_daemon::log:    all nodes are ready, starting dataflow build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=None target="daemon"
2025-08-04T10:44:10.126575Z  INFO dora_daemon::log:    sink received message: operator received random value 0xfcbc39d30f20bd6f after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.131488Z  INFO dora_daemon::log:    tick 0, sending 0xfcbc39d30f20bd6f build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.136135Z  INFO dora_daemon::log:    tick 1, sending 0x519b197a95ac3c12 build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.137362Z  INFO dora_daemon::log:    sink received message: operator received random value 0x519b197a95ac3c12 after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.145897Z  INFO dora_daemon::log:    tick 2, sending 0x4a2b496e644d10dc build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.147754Z  INFO dora_daemon::log:    sink received message: operator received random value 0x4a2b496e644d10dc after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.156056Z  INFO dora_daemon::log:    tick 3, sending 0x66a146576293c174 build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.157153Z  INFO dora_daemon::log:    sink received message: operator received random value 0x66a146576293c174 after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.166079Z  INFO dora_daemon::log:    tick 4, sending 0x16f1d00de42d25ba build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.167214Z  INFO dora_daemon::log:    sink received message: operator received random value 0x16f1d00de42d25ba after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.176029Z  INFO dora_daemon::log:    tick 5, sending 0xf7585431efcf63f2 build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.177069Z  INFO dora_daemon::log:    sink received message: operator received random value 0xf7585431efcf63f2 after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.186006Z  INFO dora_daemon::log:    tick 6, sending 0xd68c4e025068d16a build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.187160Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd68c4e025068d16a after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.195387Z  INFO dora_daemon::log:    tick 7, sending 0x8ebf3d669ed65e06 build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
2025-08-04T10:44:10.196525Z  INFO dora_daemon::log:    sink received message: operator received random value 0x8ebf3d669ed65e06 after 1 ticks build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-sink")
2025-08-04T10:44:10.206017Z  INFO dora_daemon::log:    tick 8, sending 0xb1ef7864e62c6f76 build_id=None dataflow_id=Some("019874ae-7f12-71da-a6b0-2e9e532eeaa5") node_id=Some("rust-node")
