2025-08-05T03:54:05.881621Z  INFO dora_cli::command::daemon: Starting dataflow `dataflow.yml`
2025-08-05T03:54:05.882660Z  INFO zenoh::net::runtime: Using ZID: e8891f779220f4af978514a4e93d6e25
2025-08-05T03:54:05.883057Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/[fe80::5486:ceff:fe29:32b0]:41217
2025-08-05T03:54:05.883066Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/10.89.0.2:41217
2025-08-05T03:54:05.883083Z  INFO zenoh::net::runtime::orchestrator: zenohd listening scout messages on 224.0.0.224:7446
2025-08-05T03:54:11.492678Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.494699Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 89 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.496698Z  INFO dora_daemon::log:    C counter received message `loop iteration 72`, counter: 73 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.498735Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 90 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.500760Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.502771Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 91 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.504778Z  INFO dora_daemon::log:    C counter received message `loop iteration 73`, counter: 74 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.506676Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 92 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.508699Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.510725Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 93 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.512735Z  INFO dora_daemon::log:    C counter received message `loop iteration 74`, counter: 75 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.514721Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 94 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.516747Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.518778Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 95 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.520776Z  INFO dora_daemon::log:    C counter received message `loop iteration 75`, counter: 76 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.522683Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 96 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.524703Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.526707Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 97 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.528725Z  INFO dora_daemon::log:    C counter received message `loop iteration 76`, counter: 77 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.530737Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 98 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.532749Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.534761Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 99 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.536777Z  INFO dora_daemon::log:    C counter received message `loop iteration 77`, counter: 78 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.538675Z  INFO dora_daemon::log:    [c sink] received InputClosed event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.540708Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.542711Z  INFO dora_daemon::log:    [c sink] received stop event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.544728Z  INFO dora_daemon::log:    C counter received message `loop iteration 78`, counter: 79 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.546731Z  INFO dora_daemon::log:    [c sink] end of event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.548744Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.550765Z  INFO dora_daemon::log:    [c sink] finished successfully build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.552794Z  INFO dora_daemon::log:    C counter received message `loop iteration 79`, counter: 80 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.554680Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.556776Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.557164Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: e37a34fd-db39-4847-9ea6-ad9596ac0b88 }}: dora_daemon::log:    c_sink finished successfully build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink") target="daemon"
2025-08-05T03:54:11.558660Z  INFO dora_daemon::log:    C counter received message `loop iteration 80`, counter: 81 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.560694Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.562737Z  INFO dora_daemon::log:    C counter received message `loop iteration 81`, counter: 82 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.564745Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.566773Z  INFO dora_daemon::log:    C counter received message `loop iteration 82`, counter: 83 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.568677Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.570686Z  INFO dora_daemon::log:    C counter received message `loop iteration 83`, counter: 84 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.572699Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.575032Z  INFO dora_daemon::log:    C counter received message `loop iteration 84`, counter: 85 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.576698Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.578722Z  INFO dora_daemon::log:    C counter received message `loop iteration 85`, counter: 86 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.580744Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.582766Z  INFO dora_daemon::log:    C counter received message `loop iteration 86`, counter: 87 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.584675Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.587140Z  INFO dora_daemon::log:    C counter received message `loop iteration 87`, counter: 88 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.588699Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.590823Z  INFO dora_daemon::log:    C counter received message `loop iteration 88`, counter: 89 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.592674Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.594703Z  INFO dora_daemon::log:    C counter received message `loop iteration 89`, counter: 90 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.596708Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.598748Z  INFO dora_daemon::log:    C counter received message `loop iteration 90`, counter: 91 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.600779Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.602752Z  INFO dora_daemon::log:    C counter received message `loop iteration 91`, counter: 92 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.604745Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.606756Z  INFO dora_daemon::log:    C counter received message `loop iteration 92`, counter: 93 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.608766Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.610710Z  INFO dora_daemon::log:    C counter received message `loop iteration 93`, counter: 94 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.612734Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.614757Z  INFO dora_daemon::log:    C counter received message `loop iteration 94`, counter: 95 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.616767Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.618691Z  INFO dora_daemon::log:    C counter received message `loop iteration 95`, counter: 96 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.620730Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.622759Z  INFO dora_daemon::log:    C counter received message `loop iteration 96`, counter: 97 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.625521Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.626710Z  INFO dora_daemon::log:    C counter received message `loop iteration 97`, counter: 98 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.628750Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.630776Z  INFO dora_daemon::log:    C counter received message `loop iteration 98`, counter: 99 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.632677Z  INFO dora_daemon::log:    [c node] received unexpected event: 2 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.634691Z  INFO dora_daemon::log:    [c node] received stop event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.636748Z  INFO dora_daemon::log:    [c node] received 10 events build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.640963Z  INFO dora_daemon::log:    [c node] finished successfully build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.644749Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.645276Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: e37a34fd-db39-4847-9ea6-ad9596ac0b88 }}: dora_daemon::log:    runtime-node finished successfully build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node") target="daemon"
2025-08-05T03:54:11.645331Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: e37a34fd-db39-4847-9ea6-ad9596ac0b88 }}: dora_daemon::log:    dataflow finished on machine `e37a34fd-db39-4847-9ea6-ad9596ac0b88` build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=None target="daemon"
2025-08-05T03:54:11.645365Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: e37a34fd-db39-4847-9ea6-ad9596ac0b88 }}: dora_daemon: exiting daemon because all required dataflows are finished
2025-08-05T03:54:11.645403Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: e37a34fd-db39-4847-9ea6-ad9596ac0b88 }}: zenoh::api::session: close session zid=e8891f779220f4af978514a4e93d6e25
2025-08-05T03:54:35.678616Z  INFO dora_cli::command::daemon: Starting dataflow `dataflow.yml`
2025-08-05T03:54:35.679549Z  INFO zenoh::net::runtime: Using ZID: 695450c880e1f4935014fa61f51123a5
2025-08-05T03:54:35.679957Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/[fe80::5486:ceff:fe29:32b0]:35119
2025-08-05T03:54:35.679967Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/10.89.0.2:35119
2025-08-05T03:54:35.679985Z  INFO zenoh::net::runtime::orchestrator: zenohd listening scout messages on 224.0.0.224:7446
2025-08-05T03:54:36.182136Z  INFO dora_daemon::log:    finished building nodes, spawning... build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=None target="dora daemon"
2025-08-05T03:54:36.182203Z  INFO dora_daemon::log:    spawning `/dora-examples/examples/c-dataflow/build/c_node` in `/dora-examples/examples/c-dataflow` build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_node") target="spawner"
2025-08-05T03:54:36.183086Z  INFO dora_daemon::log:    spawning `/dora-examples/examples/c-dataflow/build/c_sink` in `/dora-examples/examples/c-dataflow` build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink") target="spawner"
2025-08-05T03:54:36.183506Z  INFO dora_daemon::log:    spawning `/dora-examples/examples/c-dataflow/build/c_counter` in `/dora-examples/examples/c-dataflow` build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node") target="spawner"
2025-08-05T03:54:36.184880Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: 48f2e3f0-aa25-437f-a374-6d236c01735e }}: dora_daemon::log:    node is ready build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_node") target="daemon"
2025-08-05T03:54:36.185145Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: 48f2e3f0-aa25-437f-a374-6d236c01735e }}: dora_daemon::log:    node is ready build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink") target="daemon"
2025-08-05T03:54:36.185156Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: 48f2e3f0-aa25-437f-a374-6d236c01735e }}: dora_daemon::log:    node is ready build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node") target="daemon"
2025-08-05T03:54:36.185167Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: 48f2e3f0-aa25-437f-a374-6d236c01735e }}: dora_daemon::log:    all nodes are ready, starting dataflow build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=None target="daemon"
2025-08-05T03:54:38.788403Z  INFO dora_daemon::log:    [c sink] Hello World build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:38.802725Z  INFO dora_daemon::log:    [c sink] dora context initialized build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:38.824778Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 1 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:38.846894Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 2 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:38.868002Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 3 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:38.887403Z  INFO dora_daemon::log:    [c node] Hello World build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:38.898721Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 4 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:38.921374Z  INFO dora_daemon::log:    [c node] dora context initialized build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:38.943490Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 5 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:38.964630Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:38.986182Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 6 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.008318Z  INFO dora_daemon::log:    C counter received message `loop iteration 0`, counter: 1 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.030687Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 7 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.051506Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.073334Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 8 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.095392Z  INFO dora_daemon::log:    C counter received message `loop iteration 1`, counter: 2 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.117598Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 9 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.138408Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.160316Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 10 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.182455Z  INFO dora_daemon::log:    C counter received message `loop iteration 2`, counter: 3 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.204589Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 11 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.225451Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.247125Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 12 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.276064Z  INFO dora_daemon::log:    C counter received message `loop iteration 3`, counter: 4 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.298032Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 13 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.318954Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.340662Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 14 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.363024Z  INFO dora_daemon::log:    C counter received message `loop iteration 4`, counter: 5 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.384981Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 15 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.405808Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.427685Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 16 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.449724Z  INFO dora_daemon::log:    C counter received message `loop iteration 5`, counter: 6 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.471858Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 17 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.492757Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
2025-08-05T03:54:39.514555Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 18 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("c_sink")
2025-08-05T03:54:39.536739Z  INFO dora_daemon::log:    C counter received message `loop iteration 6`, counter: 7 build_id=None dataflow_id=Some("0198785d-e31f-7d80-80a3-16e293667fe9") node_id=Some("runtime-node")
